loja,cep,categoria_bloco,nome_produto,preco,link_produto,data_coleta
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-27 23:20:07
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-27 23:20:07
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.34,https://www.deliveryfort.com.br/cebola/p,2026-01-28 23:20:53
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-28 23:20:53
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-28 23:20:53
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-28 23:20:53
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.34,https://www.deliveryfort.com.br/cebola/p,2026-01-29 23:20:49
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-29 23:20:49
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-29 23:20:49
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-29 23:20:49
